Time stamp,BPM,Angle,Reaction Time
16/06/2020 10:33:39,Round 1 Start


16/06/2020 10:34:00,Round 1 Start


16/06/2020 10:34:49,Round 1 Start


16/06/2020 10:38:18,Round 1 Start


16/06/2020 10:41:18,Round 1 Over


16/06/2020 10:43:59,Round 1 Start


16/06/2020 10:48:15,Round 1 Start


16/06/2020 10:49:09,Round 1 Start


16/06/2020 10:52:10,Round 1 Over


16/06/2020 11:00:27,Round 1 Start


16/06/2020 11:01:27,Round 1 Start


16/06/2020 11:02:53,Round 1 Start


16/06/2020 11:03:23,Round 1 Start


16/06/2020 11:04:09,Round 1 Start


16/06/2020 11:05:13,Round 1 Start


16/06/2020 11:05:51,Round 1 Start

